,id_recibo,producto_id,pedido_id,cantidad,valor_unitario,valor_total,ciudad,costo_envio,codigo_estado,nombre_estado,vendedor_id,fecha_compra,total,producto,precio,marca,sku,condicion,tipo_producto,nombre_vendedor,año,mes
2989,2990,20029,75925,5,294,1470,BR-RO,294.0,RO,Rondônia,2,2019-07-15,1470,Tenis Xadrez Tecido,294,Converse,121965.0,Usado,Tenis,Daniel Siqueira,2019,7
2990,2991,95805,76651,4,100,400,BR-PB,80.0,PB,Paraíba,3,2019-07-15,400,Blusa Fio Correntes,100,Zara,188980.0,Usado,Blusa,Nadia Oliveira,2019,7
2991,2992,23575,77215,2,210,420,BR-GO,84.0,GO,Goiás,2,2019-07-15,420,Camiseta Animal Print,210,284,283163.0,Usado,Camiseta,Daniel Siqueira,2019,7
2992,2993,4835,78341,5,560,2800,BR-CE,560.0,CE,Ceará,4,2019-07-16,2800,Blazer Cinza E Azul Marinho,560,Levi's,105695.0,Usado,Blazer,Millena Pereira,2019,7
2993,2994,66135,78940,5,490,2450,BR-AL,490.0,AL,Alagoas,5,2019-07-16,2450,Colar Pedra Azul,490,Camila Klein,142193.0,Usado,Colar,Paulo Calanca,2019,7
2994,2995,82257,79150,5,1600,8000,BR-AC,1600.0,AC,Acre,5,2019-07-16,8000,Clutch Preta Pregas,1600,Red Valentino,296471.0,Usado,Clutch,Paulo Calanca,2019,7
2995,2996,37384,80477,5,700,3500,BR-AP,700.0,AP,Amapá,4,2019-07-16,3500,Jaqueta Veludo Bordada,700,Animale,141732.0,Usado,Jaqueta,Millena Pereira,2019,7
2996,2997,4835,80927,3,560,1680,BR-DF,336.0,DF,Distrito Federal,5,2019-07-16,1680,Blazer Cinza E Azul Marinho,560,Levi's,105695.0,Usado,Blazer,Paulo Calanca,2019,7
2997,2998,12895,81063,3,2600,7800,BR-MG,1560.0,MG,Minas Gerais,5,2019-07-16,7800,Oculos Redondo Purple,2600,Prada,237288.0,Usado,Oculos,Paulo Calanca,2019,7
2998,2999,12609,81580,4,320,1280,BR-PR,256.0,PR,Paraná,5,2019-07-16,1280,Calca Jeans Lavagem,320,Armani Exchange,278260.0,Usado,Calca,Paulo Calanca,2019,7
2999,3000,43054,82040,5,320,1600,BR-PB,320.0,PB,Paraíba,3,2019-07-16,1600,Calca Alfaiataria Rose,320,Cheroy,307550.0,Usado,Calca,Nadia Oliveira,2019,7
3000,3001,86243,83405,4,350,1400,BR-MG,280.0,MG,Minas Gerais,5,2019-07-16,1400,Sapatilha P&B Zebra,350,Jorge Bischoff,909166.0,Nuevo sin etiqueta,Sapatilha,Paulo Calanca,2019,7
3001,3002,47682,83644,3,430,1290,BR-AM,258.0,AM,Amazonas,5,2019-07-16,1290,Vestido Malha Estampa,430,Forum,255197.0,Usado,Vestido,Paulo Calanca,2019,7
3002,3003,40508,83680,5,245,1225,BR-AM,245.0,AM,Amazonas,4,2019-07-16,1225,Regata Bicolor Alcinha,245,Express,247166.0,Usado,Regata,Millena Pereira,2019,7
3003,3004,22568,83969,1,245,245,BR-SE,49.0,SE,Sergipe,1,2019-07-16,245,Casaqueto Estampa Geometrica,245,Zara,244931.0,Usado,Casaqueto,Ana Duarte,2019,7
3004,3005,13472,84103,3,450,1350,BR-TO,270.0,TO,Tocantins,2,2019-07-16,1350,Peeptoe Preto Verniz,450,Jorge Bischoff,318875.0,Usado,Peeptoe,Daniel Siqueira,2019,7
3005,3006,100484,84882,3,320,960,BR-SP,192.0,SP,São Paulo,1,2019-07-16,960,Calca Jeans Pantacourt,320,Sacada,279886.0,Usado,Calca,Ana Duarte,2019,7
3006,3007,83866,84922,6,990,5940,BR-GO,1188.0,GO,Goiás,5,2019-07-16,5940,Vestido Xadrez Pb,990,Skazi,252614.0,Nuevo con etiqueta,Vestido,Paulo Calanca,2019,7
3007,3008,42913,86063,2,2590,5180,BR-SP,1036.0,SP,São Paulo,4,2019-07-16,5180,Scarpin Bege Textura,2590,Jimmy Choo,318241.0,Usado,Scarpin,Millena Pereira,2019,7
3008,3009,46573,88211,5,350,1750,BR-SP,350.0,SP,São Paulo,4,2019-07-16,1750,Saia Amarela Faixa,350,Banana Republic,291820.0,Usado,Saia,Millena Pereira,2019,7
3009,3010,7871,89532,6,420,2520,BR-SP,504.0,SP,São Paulo,4,2019-07-16,2520,Vestido Ziper Fendi,420,Thelure,318544.0,Usado,Vestido,Millena Pereira,2019,7
3010,3011,87156,90423,5,160,800,BR-AM,160.0,AM,Amazonas,5,2019-07-16,800,Vestido Floral Laco,160,Sweet Cotton,263312.0,Usado,Vestido,Paulo Calanca,2019,7
3011,3012,71190,91422,5,360,1800,BR-RJ,360.0,RJ,Rio de Janeiro,2,2019-07-17,1800,Saia Midi Tricolor,360,Tigresse,947046.0,Nuevo con etiqueta,Saia,Daniel Siqueira,2019,7
3012,3013,59784,93409,6,390,2340,BR-AL,468.0,AL,Alagoas,5,2019-07-17,2340,Calca Ziper Preto,390,Banana Republic,314958.0,Usado,Calca,Paulo Calanca,2019,7
3013,3014,70240,94274,1,290,290,BR-MA,58.0,MA,Maranhão,4,2019-07-17,290,Blusa Tricot Lilas,290,Ralph Lauren,322504.0,Usado,Blusa,Millena Pereira,2019,7
3014,3015,33976,95399,4,120,480,BR-MA,96.0,MA,Maranhão,5,2019-07-17,480,Camisa Xadrez Azul,120,Hollister,211116.0,Usado,Camisa,Paulo Calanca,2019,7
3015,3016,77558,95426,3,790,2370,BR-PI,474.0,PI,Piauí,5,2019-07-17,2370,Bota Veludo Azul,790,A.brand,142974.0,Nuevo sin etiqueta,Bota,Paulo Calanca,2019,7
3016,3017,66539,95639,5,399,1995,BR-PI,399.0,PI,Piauí,2,2019-07-17,1995,Shorts Bordado Branco,399,Shoulder,211444.0,Nuevo con etiqueta,Shorts,Daniel Siqueira,2019,7
3017,3018,33348,95995,4,160,640,BR-MG,128.0,MG,Minas Gerais,1,2019-07-17,640,Blusinha Mandala Tela,160,Oxyfit,257002.0,Nuevo con etiqueta,Blusinha,Ana Duarte,2019,7
3018,3019,53458,96737,3,450,1350,BR-CE,270.0,CE,Ceará,3,2019-07-17,1350,Vestido Renda Branco,450,Le Lis Blanc,239416.0,Usado,Vestido,Nadia Oliveira,2019,7
3019,3020,30263,96993,5,135,675,BR-SE,135.0,SE,Sergipe,2,2019-07-17,675,Camiseta Neon Bordado,135,Zara,103277.0,Usado,Camiseta,Daniel Siqueira,2019,7
3020,3021,9981,97747,5,4000,20000,BR-MA,4000.0,MA,Maranhão,5,2019-07-17,20000,Bolsa Coral Saco,4000,Givenchy,278612.0,Usado,Bolsa,Paulo Calanca,2019,7
3021,3022,84743,97881,5,120,600,BR-GO,120.0,GO,Goiás,1,2019-07-17,600,Blusa Listrada Malha,120,Track & Field,287524.0,Usado,Blusa,Ana Duarte,2019,7
3022,3023,8673,98164,2,490,980,BR-GO,196.0,GO,Goiás,5,2019-07-17,980,Clutch Preta Brilho,490,Marc By Marcjacobs,222028.0,Usado,Clutch,Paulo Calanca,2019,7
3023,3024,98964,98734,5,280,1400,BR-MT,280.0,MT,Mato Grosso,3,2019-07-17,1400,Saia Lurex Color,280,Colcci,111937.0,Usado,Saia,Nadia Oliveira,2019,7
3024,3025,8691,98917,1,180,180,BR-PB,36.0,PB,Paraíba,2,2019-07-17,180,Blusinha Basica Mescla,180,Zara,304828.0,Usado,Blusinha,Daniel Siqueira,2019,7
3025,3026,32126,99098,1,210,210,BR-RN,42.0,RN,Rio Grande do Norte,2,2019-07-17,210,Saia Midi Cinto,210,Limone By Jade Seba,302628.0,Nuevo sin etiqueta,Saia,Daniel Siqueira,2019,7
3026,3027,29301,100402,5,180,900,BR-TO,180.0,TO,Tocantins,3,2019-07-17,900,Blusa Renda Off,180,Espaço Fashion,307359.0,Usado,Blusa,Nadia Oliveira,2019,7
3027,3028,17990,100487,2,3800,7600,BR-ES,1520.0,ES,Espírito Santo,5,2019-07-17,7600,Saia Couro Tijolo,3800,Mixed,255109.0,Usado,Saia,Paulo Calanca,2019,7
3028,3029,72621,101226,5,179,895,BR-TO,179.0,TO,Tocantins,5,2019-07-17,895,Capa Fio Marrom,179,Zara,304783.0,Usado,Capa,Paulo Calanca,2019,7
3029,3030,70813,102305,6,120,720,BR-PA,144.0,PA,Pará,5,2019-07-17,720,Saia Costura Preta,120,Erre Erre,167089.0,Usado,Saia,Paulo Calanca,2019,7
3030,3031,71946,102373,2,290,580,BR-MS,116.0,MS,Mato Grosso do Sul,3,2019-07-17,580,Shorts Destroyed Laranja,290,Le Lis Blanc,194102.0,Usado,Shorts,Nadia Oliveira,2019,7
3031,3032,59337,102465,4,390,1560,BR-RR,312.0,RR,Roraima,5,2019-07-17,1560,Blusa Tricot Mescla,390,Levi's,295977.0,Usado,Blusa,Paulo Calanca,2019,7
3032,3033,27546,103102,3,336,1008,BR-PR,201.6,PR,Paraná,5,2019-07-17,1008,Calca Veludo Cotele,336,Joe's,236203.0,Usado,Calca,Paulo Calanca,2019,7
3033,3034,2706,103405,5,590,2950,BR-BA,590.0,BA,Bahia,5,2019-07-17,2950,Blusa Cinza,590,Mixed,297627.0,Usado,Blusa,Paulo Calanca,2019,7
3034,3035,5412,104037,6,788,4728,BR-DF,945.6,DF,Distrito Federal,2,2019-07-17,4728,Camiseta Tencel Umay,788,Mixed,257373.0,Nuevo con etiqueta,Camiseta,Daniel Siqueira,2019,7
3035,3036,23575,105400,1,210,210,BR-PE,42.0,PE,Pernambuco,2,2019-07-17,210,Camiseta Animal Print,210,284,283163.0,Usado,Camiseta,Daniel Siqueira,2019,7
3036,3037,71946,105592,3,290,870,BR-RN,174.0,RN,Rio Grande do Norte,5,2019-07-17,870,Shorts Destroyed Laranja,290,Le Lis Blanc,194102.0,Usado,Shorts,Paulo Calanca,2019,7
3037,3038,51314,107532,2,410,820,BR-GO,164.0,GO,Goiás,4,2019-07-17,820,Cardigan Fio Floral,410,Le Lis Blanc,278231.0,Usado,Cardigan,Millena Pereira,2019,7
3038,3039,71946,107926,6,290,1740,BR-ES,348.0,ES,Espírito Santo,5,2019-07-17,1740,Shorts Destroyed Laranja,290,Le Lis Blanc,194102.0,Usado,Shorts,Paulo Calanca,2019,7
3039,3040,56380,108935,4,179,716,BR-AM,143.2,AM,Amazonas,5,2019-07-18,716,Calca Moletom Listras,179,Zara,218866.0,Usado,Calca,Paulo Calanca,2019,7
3040,3041,44379,109781,1,165,165,BR-TO,33.0,TO,Tocantins,5,2019-07-18,165,Calca Textura Vermelha,165,Zara,213039.0,Usado,Calca,Paulo Calanca,2019,7
3041,3042,5292,110736,4,576,2304,BR-PA,460.8,PA,Pará,5,2019-07-18,2304,Saia Jeans Forest,576,Mixed,222683.0,Nuevo con etiqueta,Saia,Paulo Calanca,2019,7
3042,3043,5995,112010,6,398,2388,BR-PE,477.6,PE,Pernambuco,1,2019-07-18,2388,Calca Linho Ten,398,Mixed,216052.0,Nuevo con etiqueta,Calca,Ana Duarte,2019,7
3043,3044,68110,112131,3,790,2370,BR-AC,474.0,AC,Acre,1,2019-07-18,2370,Casaqueto Fio Mescla,790,Mixed,294836.0,Usado,Casaqueto,Ana Duarte,2019,7
3044,3045,35682,112464,2,250,500,BR-AL,100.0,AL,Alagoas,5,2019-07-18,500,Sandalia Birkin Brilhos,250,Schutz,917151.0,Usado,Sandalia,Paulo Calanca,2019,7
3045,3046,80644,112508,6,990,5940,BR-AC,1188.0,AC,Acre,4,2019-07-18,5940,Bolsa Azul Candy,990,Lauren Ralph Lauren,289991.0,Usado,Bolsa,Millena Pereira,2019,7
3046,3047,45979,113104,1,280,280,BR-PE,56.0,PE,Pernambuco,4,2019-07-18,280,Vestido Longo Estampa,280,Farm,285174.0,Usado,Vestido,Millena Pereira,2019,7
3047,3048,82990,113288,2,450,900,BR-RR,180.0,RR,Roraima,4,2019-07-18,900,Calca Estampa Azul,450,Tigresse,267673.0,Usado,Calca,Millena Pereira,2019,7
3048,3049,17258,113637,5,420,2100,BR-RN,420.0,RN,Rio Grande do Norte,1,2019-07-18,2100,Saia Transparente Cover,420,Luisa Farani,257900.0,Usado,Saia,Ana Duarte,2019,7
3049,3050,100961,113803,3,480,1440,BR-DF,288.0,DF,Distrito Federal,4,2019-07-18,1440,Vestido Preto Renda,480,Dress&co,175945.0,Usado,Vestido,Millena Pereira,2019,7
3050,3051,29893,114338,5,420,2100,BR-PB,420.0,PB,Paraíba,4,2019-07-18,2100,Sandalia Plataforma Corda,420,Luiza Barcelos,123641.0,Usado,Sandalia,Millena Pereira,2019,7
3051,3052,33348,115562,6,160,960,BR-AP,192.0,AP,Amapá,4,2019-07-18,960,Blusinha Mandala Tela,160,Oxyfit,257002.0,Nuevo con etiqueta,Blusinha,Millena Pereira,2019,7
3052,3053,16634,115611,4,480,1920,BR-PI,384.0,PI,Piauí,5,2019-07-18,1920,Vestido Estampa Bordado,480,Cantão,310150.0,Usado,Vestido,Paulo Calanca,2019,7
3053,3054,39368,115861,5,279,1395,BR-RJ,279.0,RJ,Rio de Janeiro,5,2019-07-18,1395,Shorts Neoprene Pb,279,Animale,305188.0,Usado,Shorts,Paulo Calanca,2019,7
3054,3055,65473,116781,5,210,1050,BR-MA,210.0,MA,Maranhão,5,2019-07-18,1050,Oculos Acetato Branco,210,Mango,944049.0,Usado,Oculos,Paulo Calanca,2019,7
3055,3056,16634,116960,2,480,960,BR-RO,192.0,RO,Rondônia,2,2019-07-18,960,Vestido Estampa Bordado,480,Cantão,310150.0,Usado,Vestido,Daniel Siqueira,2019,7
3056,3057,6769,117751,5,220,1100,BR-PE,220.0,PE,Pernambuco,1,2019-07-18,1100,Blazer Nude Botao,220,Zara,161490.0,Usado,Blazer,Ana Duarte,2019,7
3057,3058,22568,119313,4,245,980,BR-SE,196.0,SE,Sergipe,2,2019-07-18,980,Casaqueto Estampa Geometrica,245,Zara,244931.0,Usado,Casaqueto,Daniel Siqueira,2019,7
3058,3059,83795,119433,6,310,1860,BR-PA,372.0,PA,Pará,3,2019-07-18,1860,Vestido Estampa Color,310,Cantão,309928.0,Usado,Vestido,Nadia Oliveira,2019,7
3059,3060,24159,120666,2,270,540,BR-ES,108.0,ES,Espírito Santo,5,2019-07-18,540,Regata Listras Azul,270,Osklen,304941.0,Usado,Regata,Paulo Calanca,2019,7
3060,3061,71946,120676,6,290,1740,BR-AC,348.0,AC,Acre,2,2019-07-18,1740,Shorts Destroyed Laranja,290,Le Lis Blanc,194102.0,Usado,Shorts,Daniel Siqueira,2019,7
3061,3062,88368,121752,4,250,1000,BR-GO,200.0,GO,Goiás,2,2019-07-18,1000,Blusa Malha Azul,250,Talie Nk,254726.0,Usado,Blusa,Daniel Siqueira,2019,7
3062,3063,6262,122050,3,644,1932,BR-AL,386.4,AL,Alagoas,4,2019-07-18,1932,Camiseta Eternity,644,Mixed,247015.0,Nuevo con etiqueta,Camiseta,Millena Pereira,2019,7
3063,3064,40508,122279,6,245,1470,BR-ES,294.0,ES,Espírito Santo,4,2019-07-18,1470,Regata Bicolor Alcinha,245,Express,247166.0,Usado,Regata,Millena Pereira,2019,7
3064,3065,33976,122903,3,120,360,BR-PA,72.0,PA,Pará,5,2019-07-18,360,Camisa Xadrez Azul,120,Hollister,211116.0,Usado,Camisa,Paulo Calanca,2019,7
3065,3066,7940,122985,6,1200,7200,BR-SP,1440.0,SP,São Paulo,1,2019-07-18,7200,Saia Roxa Estampada,1200,Miu Miu,930078.0,Usado,Saia,Ana Duarte,2019,7
3066,3067,6137,123764,1,100,100,BR-GO,20.0,GO,Goiás,4,2019-07-18,100,Camisa Tear Folk,100,Mixed,114671.0,Nuevo con etiqueta,Camisa,Millena Pereira,2019,7
3067,3068,7193,124331,2,320,640,BR-PR,128.0,PR,Paraná,4,2019-07-18,640,Saia Preta Babado,320,Mixed,185450.0,Usado,Saia,Millena Pereira,2019,7
3068,3069,29012,124789,6,525,3150,BR-AC,630.0,AC,Acre,3,2019-07-18,3150,Casaco Branco Costuras,525,Tigresse,257889.0,Usado,Casaco,Nadia Oliveira,2019,7
3069,3070,61071,127301,4,450,1800,BR-PA,360.0,PA,Pará,1,2019-07-18,1800,Macacao Malha Preto,450,Animale,308101.0,Usado,Macacao,Ana Duarte,2019,7
3070,3071,56350,128156,6,245,1470,BR-PR,294.0,PR,Paraná,2,2019-07-18,1470,Vestido Laranja Cavado,245,Steal The Look,315513.0,Usado,Vestido,Daniel Siqueira,2019,7
3071,3072,29650,128853,1,120,120,BR-SC,24.0,SC,Santa Catarina,5,2019-07-19,120,Vestido Estampa Pb,120,H&m,285576.0,Usado,Vestido,Paulo Calanca,2019,7
3072,3073,29301,129797,2,180,360,BR-AL,72.0,AL,Alagoas,4,2019-07-19,360,Blusa Renda Off,180,Espaço Fashion,307359.0,Usado,Blusa,Millena Pereira,2019,7
3073,3074,18751,130025,2,990,1980,BR-SP,396.0,SP,São Paulo,3,2019-07-19,1980,Vestido Couro Franjas,990,Spezzato,304187.0,Nuevo con etiqueta,Vestido,Nadia Oliveira,2019,7
3074,3075,62594,130462,3,300,900,BR-ES,180.0,ES,Espírito Santo,2,2019-07-19,900,Blusa Pontas Blue,300,Dkny,163810.0,Usado,Blusa,Daniel Siqueira,2019,7
3075,3076,83795,130682,1,310,310,BR-DF,62.0,DF,Distrito Federal,1,2019-07-19,310,Vestido Estampa Color,310,Cantão,309928.0,Usado,Vestido,Ana Duarte,2019,7
3076,3077,30211,131283,5,380,1900,BR-AM,380.0,AM,Amazonas,2,2019-07-19,1900,Vestido Branco Renda,380,Felini,940042.0,Nuevo con etiqueta,Vestido,Daniel Siqueira,2019,7
3077,3078,55051,131400,2,760,1520,BR-MT,304.0,MT,Mato Grosso,5,2019-07-19,1520,Bermuda Acetinada Preta,760,Paula Raia,920767.0,Usado,Bermuda,Paulo Calanca,2019,7
3078,3079,46573,133004,6,350,2100,BR-SE,420.0,SE,Sergipe,3,2019-07-19,2100,Saia Amarela Faixa,350,Banana Republic,291820.0,Usado,Saia,Nadia Oliveira,2019,7
3079,3080,45979,133223,3,280,840,BR-ES,168.0,ES,Espírito Santo,5,2019-07-19,840,Vestido Longo Estampa,280,Farm,285174.0,Usado,Vestido,Paulo Calanca,2019,7
3080,3081,27336,133781,1,250,250,BR-DF,50.0,DF,Distrito Federal,5,2019-07-19,250,Calca Preta Resinada,250,Ellus,122068.0,Usado,Calca,Paulo Calanca,2019,7
3081,3082,87711,134348,4,140,560,BR-AL,112.0,AL,Alagoas,4,2019-07-19,560,Conjunto Body Calca,140,Bazar Genial,179288.0,Usado,Conjunto,Millena Pereira,2019,7
3082,3083,22568,135110,6,245,1470,BR-RS,294.0,RS,Rio Grande do Sul,4,2019-07-19,1470,Casaqueto Estampa Geometrica,245,Zara,244931.0,Usado,Casaqueto,Millena Pereira,2019,7
3083,3084,28699,135125,5,420,2100,BR-MA,420.0,MA,Maranhão,3,2019-07-19,2100,Calca Verde Bolsos,420,Brooksfield,947048.0,Usado,Calca,Nadia Oliveira,2019,7
3084,3085,61356,135742,1,390,390,BR-SE,78.0,SE,Sergipe,5,2019-07-19,390,Vestido Preto Estampa,390,Maria Filó,303328.0,Usado,Vestido,Paulo Calanca,2019,7
3085,3086,86302,136656,5,139,695,BR-AC,139.0,AC,Acre,2,2019-07-19,695,Body Estampa Coracoes,139,Carter’s,214670.0,Usado,Body,Daniel Siqueira,2019,7
3086,3087,32126,136740,3,210,630,BR-RN,126.0,RN,Rio Grande do Norte,1,2019-07-19,630,Saia Midi Cinto,210,Limone By Jade Seba,302628.0,Nuevo sin etiqueta,Saia,Ana Duarte,2019,7
3087,3088,66135,136920,1,490,490,BR-AC,98.0,AC,Acre,4,2019-07-19,490,Colar Pedra Azul,490,Camila Klein,142193.0,Usado,Colar,Millena Pereira,2019,7
3088,3089,54794,137147,5,350,1750,BR-AC,350.0,AC,Acre,2,2019-07-19,1750,Bermuda Jeans Lavagem,350,Seven,295449.0,Usado,Bermuda,Daniel Siqueira,2019,7
3089,3090,46573,137475,4,350,1400,BR-CE,280.0,CE,Ceará,5,2019-07-19,1400,Saia Amarela Faixa,350,Banana Republic,291820.0,Usado,Saia,Paulo Calanca,2019,7
3090,3091,8456,137705,3,360,1080,BR-AP,216.0,AP,Amapá,3,2019-07-19,1080,Camisa Acetinada Mostarda,360,Thelure,216957.0,Usado,Camisa,Nadia Oliveira,2019,7
3091,3092,3820,139228,2,139,278,BR-AM,55.6,AM,Amazonas,5,2019-07-19,278,Shorts Jeans Tye Dye,139,Lezalez,252560.0,Usado,Shorts,Paulo Calanca,2019,7
3092,3093,100983,139262,5,350,1750,BR-MG,350.0,MG,Minas Gerais,4,2019-07-19,1750,Blusa Croche Branca,350,Galeria Tricot,222915.0,Usado,Blusa,Millena Pereira,2019,7
3093,3094,67445,139719,5,320,1600,BR-GO,320.0,GO,Goiás,1,2019-07-19,1600,Blusa Verde Manga,320,Shoulder,295249.0,Usado,Blusa,Ana Duarte,2019,7
3094,3095,8707,354,4,150,600,BR-MT,120.0,MT,Mato Grosso,3,2019-07-19,600,Regata Nadador Lilas,150,Animale,247619.0,Usado,Regata,Nadia Oliveira,2019,7
3095,3096,32126,652,1,210,210,BR-ES,42.0,ES,Espírito Santo,1,2019-07-19,210,Saia Midi Cinto,210,Limone By Jade Seba,302628.0,Nuevo sin etiqueta,Saia,Ana Duarte,2019,7
3096,3097,8673,1560,4,490,1960,BR-PI,392.0,PI,Piauí,3,2019-07-19,1960,Clutch Preta Brilho,490,Marc By Marcjacobs,222028.0,Usado,Clutch,Nadia Oliveira,2019,7
3097,3098,66255,2145,3,390,1170,BR-CE,234.0,CE,Ceará,2,2019-07-19,1170,Vestido Malha Cinza,390,All Saints Spitalfields,255377.0,Usado,Vestido,Daniel Siqueira,2019,7
3098,3099,79551,2882,3,290,870,BR-MS,174.0,MS,Mato Grosso do Sul,2,2019-07-19,870,Shorts Jeans Destroyed,290,Sacada,213739.0,Usado,Shorts,Daniel Siqueira,2019,7
3099,3100,45878,3194,3,210,630,BR-TO,126.0,TO,Tocantins,3,2019-07-19,630,Vestido Preto Bolso,210,Zara,114614.0,Usado,Vestido,Nadia Oliveira,2019,7
3100,3101,5995,9234,6,398,2388,BR-PA,477.6,PA,Pará,3,2019-07-19,2388,Calca Linho Ten,398,Mixed,216052.0,Nuevo con etiqueta,Calca,Nadia Oliveira,2019,7
3101,3102,22407,10969,4,200,800,BR-SC,160.0,SC,Santa Catarina,5,2019-07-19,800,Cropped Listras Florzinhas,200,Topshop,327426.0,Usado,Cropped,Paulo Calanca,2019,7
3102,3103,12895,11112,5,2600,13000,BR-AC,2600.0,AC,Acre,3,2019-07-19,13000,Oculos Redondo Purple,2600,Prada,237288.0,Usado,Oculos,Nadia Oliveira,2019,7
3103,3104,13705,11738,5,180,900,BR-PA,180.0,PA,Pará,2,2019-07-19,900,Saia Fio Nude,180,Seal Brasil,208623.0,Usado,Saia,Daniel Siqueira,2019,7
3104,3105,51314,12021,6,410,2460,BR-ES,492.0,ES,Espírito Santo,5,2019-07-19,2460,Cardigan Fio Floral,410,Le Lis Blanc,278231.0,Usado,Cardigan,Paulo Calanca,2019,7
3105,3106,7193,12212,4,320,1280,BR-TO,256.0,TO,Tocantins,4,2019-07-19,1280,Saia Preta Babado,320,Mixed,185450.0,Usado,Saia,Millena Pereira,2019,7
3106,3107,17395,13051,4,1400,5600,BR-PI,1120.0,PI,Piauí,4,2019-07-19,5600,Vestido Amarelo Laco,1400,Kate Spade,108831.0,Nuevo con etiqueta,Vestido,Millena Pereira,2019,7
3107,3108,48483,13284,5,400,2000,BR-RR,400.0,RR,Roraima,4,2019-07-19,2000,Vestido Polo Lilas,400,Ralph Lauren,303082.0,Usado,Vestido,Millena Pereira,2019,7
3108,3109,54794,15618,4,350,1400,BR-PR,280.0,PR,Paraná,4,2019-07-19,1400,Bermuda Jeans Lavagem,350,Seven,295449.0,Usado,Bermuda,Millena Pereira,2019,7
3109,3110,36306,16466,5,390,1950,BR-SP,390.0,SP,São Paulo,4,2019-07-19,1950,Vestido Degrade Babados,390,Le Lis Blanc,128383.0,Usado,Vestido,Millena Pereira,2019,7
3110,3111,49497,16640,3,320,960,BR-ES,192.0,ES,Espírito Santo,5,2019-07-19,960,Regata Alcinha Paete,320,Morena Rosa,256324.0,Nuevo con etiqueta,Regata,Paulo Calanca,2019,7
3111,3112,33349,18492,5,270,1350,BR-MA,270.0,MA,Maranhão,4,2019-07-20,1350,Vestido Listras Malha,270,Calvin Klein,307118.0,Usado,Vestido,Millena Pereira,2019,7
3112,3113,11218,19038,2,250,500,BR-CE,100.0,CE,Ceará,1,2019-07-20,500,Calca Alfaiataria Preta,250,Le Lis Blanc,952813.0,Usado,Calca,Ana Duarte,2019,7
3113,3114,58245,19268,2,120,240,BR-PB,48.0,PB,Paraíba,1,2019-07-20,240,Vestido Preto Franzido,120,H&m,248709.0,Usado,Vestido,Ana Duarte,2019,7
3114,3115,79551,19422,3,290,870,BR-RS,174.0,RS,Rio Grande do Sul,2,2019-07-20,870,Shorts Jeans Destroyed,290,Sacada,213739.0,Usado,Shorts,Daniel Siqueira,2019,7
3115,3116,41189,19912,2,160,320,BR-AL,64.0,AL,Alagoas,3,2019-07-20,320,Calca Acetinada Preta,160,Zara,176893.0,Usado,Calca,Nadia Oliveira,2019,7
3116,3117,53731,20475,1,430,430,BR-RO,86.0,RO,Rondônia,5,2019-07-20,430,Camisa Verde Classica,430,A.brand,308475.0,Usado,Camisa,Paulo Calanca,2019,7
3117,3118,71946,20683,5,290,1450,BR-PI,290.0,PI,Piauí,4,2019-07-20,1450,Shorts Destroyed Laranja,290,Le Lis Blanc,194102.0,Usado,Shorts,Millena Pereira,2019,7
3118,3119,80644,21948,5,990,4950,BR-GO,990.0,GO,Goiás,1,2019-07-20,4950,Bolsa Azul Candy,990,Lauren Ralph Lauren,289991.0,Usado,Bolsa,Ana Duarte,2019,7
3119,3120,77079,22668,4,100,400,BR-SP,80.0,SP,São Paulo,5,2019-07-20,400,Saia Evase Cinza,100,Zara,260523.0,Usado,Saia,Paulo Calanca,2019,7
3120,3121,84176,23950,6,310,1860,BR-RR,372.0,RR,Roraima,5,2019-07-20,1860,Camisa Xadrez Verde,310,Joe Fresh,322482.0,Usado,Camisa,Paulo Calanca,2019,7
3121,3122,72667,23991,1,139,139,BR-ES,27.8,ES,Espírito Santo,1,2019-07-20,139,Saia Pregas Preta,139,Zara,205904.0,Usado,Saia,Ana Duarte,2019,7
3122,3123,37384,24886,6,700,4200,BR-AM,840.0,AM,Amazonas,1,2019-07-20,4200,Jaqueta Veludo Bordada,700,Animale,141732.0,Usado,Jaqueta,Ana Duarte,2019,7
3123,3124,100460,25259,4,890,3560,BR-RR,712.0,RR,Roraima,5,2019-07-20,3560,Vestido Azul Franzido,890,Cris Barros,310953.0,Usado,Vestido,Paulo Calanca,2019,7
3124,3125,29650,25849,4,120,480,BR-AC,96.0,AC,Acre,5,2019-07-20,480,Vestido Estampa Pb,120,H&m,285576.0,Usado,Vestido,Paulo Calanca,2019,7
3125,3126,16634,26362,6,480,2880,BR-MT,576.0,MT,Mato Grosso,4,2019-07-20,2880,Vestido Estampa Bordado,480,Cantão,310150.0,Usado,Vestido,Millena Pereira,2019,7
3126,3127,31651,26521,1,180,180,BR-RN,36.0,RN,Rio Grande do Norte,4,2019-07-20,180,Blusa Roxa Babadinhos,180,Zara,295222.0,Usado,Blusa,Millena Pereira,2019,7
3127,3128,83792,27121,5,390,1950,BR-AP,390.0,AP,Amapá,3,2019-07-20,1950,Calca Costuras Bege,390,Agilità,313737.0,Usado,Calca,Nadia Oliveira,2019,7
